Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
3/13/2018,Completed,3/23/2018,18-00909378,Street Lights - All/Out,4228 W 35TH PL,60632,1148734.076,1881487.231,22,10,30,41.83073327,-87.72979395,"(41.83073326681908, -87.729793952349)"
3/13/2018,Completed,3/23/2018,18-00914064,Street Lights - All/Out,7114 S ELLIS AVE,60619,1184123.04,1858026.02,5,3,69,41.76559817,-87.60068467,"(41.76559817161209, -87.60068467461453)"
3/16/2018,Completed,3/23/2018,18-00943150,Street Lights - All/Out,1400 E 71ST PL,60619,1186775.024,1857870.031,8,3,43,41.76510773,-87.59096936,"(41.76510772699982, -87.59096935681677)"
3/17/2018,Completed,3/23/2018,18-00957160,Street Lights - All/Out,2223 S AVERS AVE,60623,1151053.634,1888948.52,22,10,30,41.85116296,-87.72108815,"(41.85116296088635, -87.72108814826704)"
3/18/2018,Completed - Dup,3/23/2018,18-00962578,Street Lights - All/Out,2200 S AVERS AVE,60623,1151048.634,1889106.02,22,10,30,41.85159526,-87.72110238,"(41.85159525802159, -87.72110237815335)"
3/18/2018,Completed,3/23/2018,18-00963422,Street Lights - All/Out,2000 W AUGUSTA BLVD,60622,1162888.136,1906669.619,2,12,24,41.89955146,-87.67715557,"(41.89955146323357, -87.67715556853483)"
3/19/2018,Completed,3/23/2018,18-00964236,Street Lights - All/Out,422 W 116TH ST,60628,1175464.971,1827990.205,34,5,53,41.68337383,-87.63331434,"(41.68337383180906, -87.63331433741354)"
3/19/2018,Completed,3/23/2018,18-00964267,Street Lights - All/Out,49 E 75TH ST,60619,1178077.518,1855303.508,6,6,69,41.75826646,-87.6229257,"(41.758266464600936, -87.6229257015434)"
3/19/2018,Completed,3/23/2018,18-00969213,Street Lights - All/Out,8000 S MARYLAND AVE,60619,1183290.418,1852142.536,8,6,44,41.74947271,-87.60391931,"(41.749472713790546, -87.60391931162448)"
3/19/2018,Completed,3/23/2018,18-00969694,Street Lights - All/Out,3001 S AVERS AVE,60623,1151181.305,1884432.052,22,10,30,41.83876671,-87.7207378,"(41.83876670682412, -87.72073780308385)"
3/19/2018,Completed,3/23/2018,18-00974793,Street Lights - All/Out,331 W 113TH ST,60628,1175965.41,1829990.725,34,5,49,41.68885239,-87.63142275,"(41.68885239015903, -87.63142274519063)"
3/19/2018,Completed,3/23/2018,18-00975279,Street Lights - All/Out,1350 E 55TH ST,60615,1186145.562,1868799.582,5,2,41,41.79511422,-87.59293156,"(41.79511422039488, -87.5929315639005)"
3/20/2018,Completed - Dup,3/23/2018,18-00977052,Street Lights - All/Out,1200 S BLUE ISLAND AVE,60608,1169471.881,1894877.299,25,12,28,41.86705178,-87.65331683,"(41.86705177721654, -87.65331682941324)"
3/20/2018,Completed - Dup,3/23/2018,18-00986552,Street Lights - All/Out,337 W 113TH ST,60628,1175936.81,1829990.025,34,5,49,41.68885111,-87.63152747,"(41.68885110869333, -87.63152746914149)"
3/20/2018,Completed,3/23/2018,18-00976647,Street Lights - All/Out,400 E 35TH ST,60616,1179482.259,1881857.156,4,2,35,41.83110017,-87.61696654,"(41.83110017339309, -87.61696654478935)"
3/20/2018,Completed,3/23/2018,18-00976784,Street Lights - All/Out,5500 S KEDZIE AVE,60629,1155984.717,1867976.041,14,8,63,41.79351391,-87.70355408,"(41.79351390767001, -87.70355407954767)"
3/20/2018,Completed,3/23/2018,18-00976831,Street Lights - All/Out,2200 S WESTERN AVE,60608,1160708.918,1889336.011,28,10,31,41.85203191,-87.68564026,"(41.85203190617568, -87.68564026398711)"
3/20/2018,Completed,3/23/2018,18-00977428,Street Lights - All/Out,7700 S CRANDON AVE,60649,1192870.745,1854360.465,7,4,43,41.75533066,-87.56874146,"(41.75533066374769, -87.56874145822825)"
3/20/2018,Completed,3/23/2018,18-00986795,Street Lights - All/Out,2419 S MILLARD AVE,60623,1152420.611,1887685.688,22,10,30,41.84767074,-87.71610432,"(41.847670743285164, -87.71610431537358)"
3/20/2018,Completed,3/23/2018,18-00987630,Street Lights - All/Out,400 S DAMEN AVE,60612,1163124.159,1898164.27,27,12,28,41.87620714,-87.67652777,"(41.87620713546217, -87.67652777241643)"
2/26/2018,Completed - Dup,3/23/2018,18-00761350,Street Lights - All/Out,6132 W HIGGINS AVE,60630,1134264.952,1933698.879,45,16,11,41.97427539,-87.78165088,"(41.974275388301116, -87.7816508788638)"
2/27/2018,Completed,3/23/2018,18-00773273,Street Lights - All/Out,100 N FRANKLIN ST,60606,1174319.829,1900802.971,42,1,32,41.88320544,-87.63534261,"(41.883205441512864, -87.63534261010078)"
2/28/2018,Completed,3/23/2018,18-00784115,Street Lights - All/Out,6739 S KILBOURN AVE,60629,1147538.145,1859533.517,13,8,65,41.77051187,-87.73474288,"(41.77051187359374, -87.7347428760529)"
2/28/2018,Completed,3/23/2018,18-00784213,Street Lights - All/Out,874 N CLARK ST,60610,1175373.615,1906496.52,2,18,8,41.89880527,-87.63130203,"(41.898805265854584, -87.63130203320713)"
3/23/2018,Completed,3/24/2018,18-01011401,Street Lights - All/Out,2240 W OGDEN AVE,60612,1161614.887,1895132.544,28,12,28,41.86791936,-87.68215375,"(41.867919359995575, -87.68215374996619)"
3/23/2018,Completed,3/24/2018,18-01011763,Street Lights - All/Out,123 E 16TH ST,60616,1177716.57,1892476.224,3,1,33,41.86027987,-87.62312271,"(41.86027987319333, -87.6231227082421)"
3/23/2018,Completed,3/24/2018,18-01015082,Street Lights - All/Out,5800 S STATE ST,60621,1177265.499,1866564.97,20,2,40,41.78918749,-87.625562,"(41.78918748599247, -87.62556199707223)"
3/1/2018,Completed,3/24/2018,18-00796980,Street Lights - All/Out,9138 S ESSEX AVE,60617,1194424.444,1844859.85,7,4,48,41.72922215,-87.5633592,"(41.729222148355554, -87.56335919538108)"
3/14/2018,Completed,3/24/2018,18-00929597,Street Lights - All/Out,2147 W GLADYS AVE,60612,1162103.318,1898412.13,27,12,28,41.87690866,-87.68026903,"(41.87690866082386, -87.68026902768277)"
3/16/2018,Completed - Dup,3/24/2018,18-00952357,Street Lights - All/Out,2100 W GLADYS AVE,60612,1162448.97,1898422.3,27,12,28,41.87692934,-87.67899961,"(41.876929344886136, -87.67899961223141)"
3/16/2018,Completed - Dup,3/24/2018,18-00952359,Street Lights - All/Out,2100 W GLADYS AVE,60612,1162448.97,1898422.3,27,12,28,41.87692934,-87.67899961,"(41.876929344886136, -87.67899961223141)"
3/17/2018,Completed,3/24/2018,18-00957199,Street Lights - All/Out,9100 S COLFAX AVE,60617,1195083.087,1845130.608,7,4,48,41.72994894,-87.56093757,"(41.729948940929894, -87.560937566776)"
3/18/2018,Completed - Dup,3/24/2018,18-00962302,Street Lights - All/Out,2147 W GLADYS AVE,60612,1162103.318,1898412.13,27,12,28,41.87690866,-87.68026903,"(41.87690866082386, -87.68026902768277)"
3/19/2018,Completed,3/24/2018,18-00964321,Street Lights - All/Out,2532 E 87TH ST,60617,1194660.695,1847784.907,7,4,46,41.73724296,-87.56239779,"(41.737242958154724, -87.56239778899969)"
3/19/2018,Completed,3/24/2018,18-00964329,Street Lights - All/Out,1270 S BLUE ISLAND AVE,60608,1169162.413,1894384.305,25,12,28,41.86570569,-87.65446723,"(41.86570568501767, -87.65446723299117)"
3/20/2018,Completed,3/24/2018,18-00977039,Street Lights - All/Out,1133 W WASHBURNE AVE,60608,1169002.292,1894498.485,25,12,28,41.86602248,-87.65505173,"(41.86602247522113, -87.65505173194684)"
3/21/2018,Completed,3/24/2018,18-00988468,Street Lights - All/Out,9300 S YATES BLVD,60617,1193794.253,1843767.209,7,4,48,41.72623929,-87.5657034,"(41.72623928857734, -87.56570339679045)"
3/21/2018,Completed,3/24/2018,18-00998131,Street Lights - All/Out,9400 S OGLESBY AVE,60617,1193484.63,1843095.94,7,4,48,41.72440484,-87.56685944,"(41.724404835421815, -87.56685944373638)"
3/21/2018,Completed,3/25/2018,18-00996101,Street Lights - All/Out,1922 N NARRAGANSETT AVE,60639,1133438.457,1912191.527,29,25,25,41.91527144,-87.78519596,"(41.9152714371418, -87.78519595802491)"
3/7/2018,Completed,3/25/2018,18-00853117,Street Lights - All/Out,6000 S LANGLEY AVE,60637,1181918.04,1865379.952,20,3,42,41.78582932,-87.60853946,"(41.78582932119882, -87.60853945657169)"
3/9/2018,Completed,3/25/2018,18-00882110,Street Lights - All/Out,2600 E 100TH ST,60617,1195123.72,1839163.365,7,4,51,41.71357328,-87.56098483,"(41.713573276563814, -87.56098483495522)"
3/23/2018,Completed - Dup,3/26/2018,18-01017551,Street Lights - All/Out,4001 E 108TH ST,60617,1204465.665,1833956.238,10,4,52,41.69904948,-87.52695069,"(41.699049475503905, -87.52695069133532)"
3/23/2018,Completed - Dup,3/26/2018,18-01017558,Street Lights - All/Out,3998 E 108TH ST,60617,1204450.365,1833956.238,10,4,52,41.69904987,-87.52700671,"(41.699049868587146, -87.52700671131805)"
3/23/2018,Completed,3/26/2018,18-01009622,Street Lights - All/Out,2300 S MILLARD AVE,60623,1152398.626,1888474.849,22,10,30,41.84983673,-87.71616418,"(41.849836730321144, -87.71616418369423)"
3/23/2018,Completed,3/26/2018,18-01010337,Street Lights - All/Out,600 E 35TH ST,60616,1181207.996,1881902.97,4,2,35,41.83118623,-87.61063336,"(41.83118622543054, -87.61063335814752)"
3/23/2018,Completed,3/26/2018,18-01010952,Street Lights - All/Out,5100 S AVERS AVE,60632,1151564.08,1870527.98,23,8,62,41.80060453,-87.71969757,"(41.80060452961401, -87.71969756749388)"
3/23/2018,Completed,3/26/2018,18-01010980,Street Lights - All/Out,5236 S KEDZIE AVE,60632,1155933.669,1869730.299,14,8,63,41.79832886,-87.70369415,"(41.79832886429046, -87.70369415068849)"
3/23/2018,Completed,3/26/2018,18-01011198,Street Lights - All/Out,11500 S LONGWOOD DR,60643,1164503.336,1828360.465,19,22,75,41.6846273,-87.67343077,"(41.68462729973649, -87.67343076880888)"
3/23/2018,Completed,3/26/2018,18-01011367,Street Lights - All/Out,3634 N DRAKE AVE,60618,1152077.73,1923933.458,35,17,16,41.94714494,-87.71640611,"(41.947144944835586, -87.7164061114413)"
3/23/2018,Completed,3/26/2018,18-01013327,Street Lights - All/Out,4100 W GRENSHAW ST,60624,1149225.017,1894723.967,24,11,29,41.86704707,-87.7276501,"(41.86704707403036, -87.7276501049017)"
3/23/2018,Completed,3/26/2018,18-01014983,Street Lights - All/Out,1500 S KEDZIE AVE,60623,1155271.503,1892531.33,24,10,29,41.86091103,-87.70551139,"(41.860911029418396, -87.70551138644483)"
3/23/2018,Completed,3/26/2018,18-01015133,Street Lights - All/Out,700 W 69TH ST,60621,1172838.49,1859128.207,6,7,68,41.76887902,-87.64201353,"(41.76887902034369, -87.64201352505027)"
3/23/2018,Completed,3/26/2018,18-01015187,Street Lights - All/Out,700 E 61ST ST,60637,1181939.313,1864717.486,20,3,42,41.78401096,-87.60848193,"(41.784010962740744, -87.60848193463829)"
3/23/2018,Completed,3/26/2018,18-01019606,Street Lights - All/Out,5013 W MONROE ST,,1143127.261,1899199.249,28,15,25,41.87944369,-87.74992437,"(41.87944369416729, -87.74992437371795)"
3/23/2018,Completed,3/26/2018,18-01019777,Street Lights - All/Out,5009 W ERIE ST,60644,1142848.974,1903854.588,37,15,25,41.89222369,-87.75083018,"(41.892223692241316, -87.75083018028326)"
3/23/2018,Completed,3/26/2018,18-01020250,Street Lights - All/Out,4100 N TROY ST,60618,1154654.305,1927085.708,33,17,16,41.95574365,-87.70685058,"(41.95574365250686, -87.70685058142988)"
3/23/2018,Completed,3/26/2018,18-01020491,Street Lights - All/Out,900 E 85TH ST,60619,1183706.314,1848811.445,8,6,44,41.74032216,-87.60249899,"(41.74032215785188, -87.60249899115311)"
3/24/2018,Completed - Dup,3/26/2018,18-01025526,Street Lights - All/Out,5000 W ERIE ST,60644,1142909.574,1903855.788,37,15,25,41.89222586,-87.75060759,"(41.89222585603452, -87.75060758946029)"
3/24/2018,Completed - Dup,3/26/2018,18-01025553,Street Lights - All/Out,5000 W ERIE ST,60644,1142909.574,1903855.788,37,15,25,41.89222586,-87.75060759,"(41.89222585603452, -87.75060758946029)"
3/24/2018,Completed - Dup,3/26/2018,18-01025861,Street Lights - All/Out,5000 W MONROE ST,60644,1143275.161,1899202.749,28,15,25,41.87945054,-87.74938121,"(41.87945053844476, -87.74938121383381)"
3/24/2018,Completed,3/26/2018,18-01020939,Street Lights - All/Out,6100 W NEWPORT AVE,60634,1135106.626,1922306.17,36,16,17,41.94299775,-87.77882685,"(41.94299774632918, -87.7788268455699)"
3/24/2018,Completed,3/26/2018,18-01020990,Street Lights - All/Out,2835 W ADDISON ST,60618,1156720.43,1923795.973,33,17,21,41.94667471,-87.69934449,"(41.94667471058786, -87.69934448849642)"
3/24/2018,Completed,3/26/2018,18-01021009,Street Lights - All/Out,325 E 90TH PL,60619,1179888.019,1845043.433,9,6,44,41.73007041,-87.61660363,"(41.73007041326202, -87.61660363154117)"
3/24/2018,Completed,3/26/2018,18-01021913,Street Lights - All/Out,1765 W ALTGELD ST,60614,1164326.962,1917122.162,32,19,7,41.92820361,-87.67157455,"(41.92820361373006, -87.67157455184996)"
3/24/2018,Completed,3/26/2018,18-01023284,Street Lights - All/Out,3663 N OVERHILL AVE,60634,1123948.168,1923639.15,38,16,17,41.94684636,-87.81981119,"(41.9468463611797, -87.81981118889752)"
3/24/2018,Completed,3/26/2018,18-01023468,Street Lights - All/Out,3801 W 78TH ST,60652,1152068.342,1852606.818,18,8,70,41.75141615,-87.71831828,"(41.75141615062488, -87.71831827655947)"
3/24/2018,Completed,3/26/2018,18-01023932,Street Lights - All/Out,8220 S FAIRFIELD AVE,60652,1159472.319,1850007.954,18,8,70,41.74413602,-87.6912571,"(41.744136024760714, -87.69125710335676)"
3/24/2018,Completed,3/26/2018,18-01024310,Street Lights - All/Out,2158 W OGDEN AVE,60612,1162154.965,1895762.84,28,12,28,41.86963769,-87.68015342,"(41.86963769296592, -87.6801534161712)"
3/24/2018,Completed,3/26/2018,18-01024667,Street Lights - All/Out,332 E 103RD ST,60628,1180398.407,1836747.768,9,5,49,41.70729438,-87.6149875,"(41.707294376515186, -87.61498750442594)"
3/24/2018,Completed,3/26/2018,18-01024981,Street Lights - All/Out,1609 E 53RD ST,60615,1187969.528,1870443.182,5,2,41,41.79958107,-87.58619078,"(41.799581073537716, -87.58619078274185)"
3/24/2018,Completed,3/26/2018,18-01025218,Street Lights - All/Out,2444 S MILLARD AVE,60623,1152425.511,1887518.688,22,10,30,41.84721238,-87.71609074,"(41.84721237828092, -87.71609073729145)"
3/24/2018,Completed,3/26/2018,18-01025580,Street Lights - All/Out,3054 E 132ND ST,60633,1198542.193,1818035.966,10,4,55,41.65551272,-87.5491697,"(41.655512715172435, -87.54916970482529)"
